fullVisitorId;visitNumber;browser;operatingSystem;deviceCategory;subContinent;country;city;campaign;source;pageviews;bounces;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;time_range;Classifier
8077;1;18;6;0;15;142;75;0;75;1;1;1;0.0;2016;11;11;11;3740;0;0
9949;1;5;9;0;6;119;295;0;75;1;1;1;0.0;2016;11;11;10;3716;1;0
7563;1;5;9;0;15;142;75;0;75;1;1;1;0.0;2016;11;11;10;3718;1;0
9109;1;5;9;0;20;4;295;0;75;1;1;1;0.0;2016;11;11;10;3728;4;0
8870;1;18;6;0;15;142;106;0;75;1;1;1;0.0;2016;11;11;10;3705;1;0
5844;1;18;6;0;15;129;295;0;75;1;1;1;0.0;2016;11;11;10;3721;4;0
5489;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;11;3745;0;0
2802;1;5;9;0;15;129;0;0;75;1;1;1;0.0;2016;11;11;10;3719;1;0
550;1;18;6;0;14;3;295;0;75;2;0;1;0.0;2016;11;11;10;3723;4;0
713;1;5;9;0;15;129;295;0;75;2;0;1;0.0;2016;11;11;10;3708;1;0
422;1;18;6;0;14;15;295;0;75;2;0;1;0.0;2016;11;11;10;3720;4;0
79;1;18;6;0;15;142;295;0;75;3;0;1;0.0;2016;11;11;10;3717;1;0
142;1;5;9;0;17;55;295;0;23;1;1;1;0.0;2016;11;11;10;3729;4;0
6764;1;18;6;0;15;56;295;0;75;1;1;1;0.0;2016;11;11;10;3737;3;0
170;1;18;6;0;15;129;0;0;75;2;0;1;0.0;2016;11;11;11;3739;0;0
3874;1;18;6;0;15;129;19;0;75;2;0;1;0.0;2016;11;11;10;3709;1;0
1333;1;18;6;0;15;129;19;0;75;2;0;1;0.0;2016;11;11;10;3711;1;0
3368;1;5;9;0;15;101;295;0;75;2;0;1;0.0;2016;11;11;10;3733;3;0
5832;1;5;9;0;15;78;295;0;75;2;0;1;0.0;2016;11;11;10;3736;3;0
7862;1;18;6;0;15;142;44;0;75;1;1;1;0.0;2016;11;11;12;3796;4;0
3620;1;5;9;0;21;39;295;0;23;1;1;1;0.0;2016;11;11;12;3804;4;0
4783;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;12;3800;4;0
4579;1;18;6;0;15;142;44;0;75;1;1;1;0.0;2016;11;11;12;3789;1;0
75;1;5;6;0;11;138;230;0;23;1;1;1;0.0;2016;11;11;13;3818;0;0
83;1;5;6;0;11;138;295;0;67;1;1;1;0.0;2016;11;11;12;3805;4;0
6893;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2016;11;11;12;3801;4;0
2624;1;5;9;0;15;129;0;0;75;1;1;1;0.0;2016;11;11;13;3819;0;0
8988;2;5;1;1;11;138;295;0;66;1;1;0;0.0;2016;11;11;12;3803;4;0
8504;1;18;6;0;20;132;116;0;75;1;1;1;0.0;2016;11;11;13;3820;1;0
678;1;5;9;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;13;3815;2;0
7208;1;18;11;2;12;137;147;0;23;1;1;1;0.0;2016;11;11;12;3799;4;0
4850;1;18;6;0;14;15;295;0;75;3;0;1;0.0;2016;11;11;13;3816;2;0
8988;1;5;1;1;11;138;295;0;23;9;0;1;0.0;2016;11;11;12;3802;4;0
7319;1;5;9;0;21;39;295;4;3;1;1;1;0.0;2016;11;11;12;3813;3;0
6009;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;12;3792;1;0
542;1;5;9;0;12;137;295;0;23;1;1;1;0.0;2016;11;11;12;3810;3;0
102;1;7;9;0;12;74;295;0;23;1;1;1;0.0;2016;11;11;12;3806;4;0
7302;3;5;1;1;11;138;257;0;16;1;1;0;0.0;2016;11;11;12;3814;3;0
574;2;18;11;1;12;137;295;0;23;1;1;0;0.0;2016;11;11;12;3808;3;0
4508;1;18;6;0;15;129;0;0;75;2;0;1;0.0;2016;11;11;12;3788;1;0
6586;1;5;9;0;12;137;295;0;75;2;0;1;0.0;2016;11;11;12;3791;1;0
8017;1;5;9;0;15;142;106;0;75;2;0;1;0.0;2016;11;11;12;3795;4;0
1748;1;5;9;0;15;129;295;0;75;2;0;1;0.0;2016;11;11;12;3812;3;0
7047;1;18;6;0;17;55;5;0;75;2;0;1;0.0;2016;11;11;12;3798;4;0
574;1;18;11;1;12;137;295;0;23;2;0;1;0.0;2016;11;11;12;3807;4;0
8343;1;5;1;2;12;124;295;0;23;2;0;1;0.0;2016;11;11;12;3809;3;0
698;1;5;1;1;11;138;295;0;75;4;0;1;0.0;2016;11;11;12;3790;1;0
1060;1;7;9;0;11;138;295;0;0;5;0;1;0.0;2016;11;11;12;3797;4;0
9204;1;5;9;0;11;138;295;0;23;4;0;1;0.0;2016;11;11;13;3817;0;0
7145;1;5;1;1;7;106;41;0;0;4;0;1;0.0;2016;11;11;12;3794;4;0
698;2;5;1;1;11;138;295;0;75;9;0;0;0.0;2016;11;11;12;3793;4;0
3274;1;5;9;0;21;39;295;0;23;7;0;1;0.0;2016;11;11;12;3811;3;0
895;1;8;6;0;18;61;295;4;3;1;1;1;0.0;2017;6;6;21;11042;1;0
1601;2;5;9;0;11;138;295;0;0;1;1;0;0.0;2017;6;6;21;11052;3;0
169;13;5;6;0;11;138;16;0;48;1;1;0;0.0;2017;6;6;21;11051;4;0
3924;2;5;1;1;11;138;295;0;16;1;1;0;0.0;2017;6;6;21;11046;4;0
7311;1;8;9;0;14;141;295;0;23;1;1;1;0.0;2017;6;6;21;11049;4;0
1756;1;5;1;1;11;138;14;0;0;1;1;1;0.0;2017;6;6;21;11048;4;0
23;1;3;1;1;15;56;119;0;28;2;0;1;0.0;2017;6;6;21;11054;3;0
1571;5;5;6;0;11;138;182;0;23;2;0;0;0.0;2017;6;6;21;11047;4;0
9058;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;6;6;22;11061;0;0
9651;1;18;6;0;11;138;172;0;23;3;0;1;0.0;2017;6;6;22;11059;2;0
5579;1;5;1;1;11;138;295;0;23;4;0;1;0.0;2017;6;6;21;11043;1;0
6385;4;5;6;0;11;138;10;0;48;4;0;0;0.0;2017;6;6;21;11045;4;0
4424;1;5;11;2;11;138;231;0;23;7;0;1;0.0;2017;6;6;21;11057;3;0
5025;1;5;6;0;11;138;257;0;48;8;0;1;0.0;2017;6;6;21;11056;3;0
9040;6;5;6;0;11;138;295;0;21;10;0;0;0.0;2017;6;6;21;11050;4;0
1079;2;5;6;0;11;138;228;0;48;12;0;0;0.0;2017;6;6;21;11055;3;0
9767;1;18;6;0;11;138;182;0;0;9;0;1;0.0;2017;6;6;22;11060;0;0
8542;4;5;6;0;11;138;10;0;48;14;0;0;0.0;2017;6;6;21;11053;3;0
4808;1;5;6;0;11;138;231;0;48;22;0;1;0.0;2017;6;6;21;11041;1;0
8542;5;5;6;0;11;138;10;0;48;38;0;0;25.9;2017;6;6;21;11058;3;0
8542;3;5;6;0;11;138;10;0;48;51;0;0;0.0;2017;6;6;21;11044;4;0
5824;1;5;9;0;6;21;295;0;23;1;1;1;0.0;2016;11;11;24;4379;0;0
6516;1;5;1;1;11;138;0;0;0;1;1;1;0.0;2016;11;11;23;4370;3;0
4307;1;9;9;2;12;137;146;0;23;1;1;1;0.0;2016;11;11;23;4355;4;0
3456;9;5;6;0;12;30;295;0;0;1;1;0;0.0;2016;11;11;23;4348;1;0
2550;1;5;6;0;11;138;148;0;0;1;1;1;0.0;2016;11;11;23;4356;4;0
2853;1;5;9;0;7;135;128;0;0;1;1;1;0.0;2016;11;11;24;4386;1;0
92;1;5;1;1;10;2;295;0;0;1;1;1;0.0;2016;11;11;23;4368;3;0
9263;1;8;9;0;12;59;295;0;23;1;1;1;0.0;2016;11;11;23;4350;4;0
877;1;9;9;0;21;90;295;0;23;1;1;1;0.0;2016;11;11;23;4345;1;0
8649;1;18;11;1;11;138;165;0;0;1;1;1;0.0;2016;11;11;24;4380;0;0
6566;194;5;6;0;11;138;172;0;0;1;1;0;0.0;2016;11;11;24;4374;2;0
6566;193;5;6;0;11;138;172;0;0;1;1;0;0.0;2016;11;11;24;4372;2;0
4768;10;5;9;0;11;138;295;0;0;1;1;0;0.0;2016;11;11;23;4357;4;0
402;1;5;6;0;15;101;295;0;23;1;1;1;0.0;2016;11;11;23;4343;1;0
8662;1;5;9;0;12;59;83;0;23;2;0;1;0.0;2016;11;11;23;4341;1;0
3721;1;5;9;0;6;127;295;0;23;2;0;1;0.0;2016;11;11;23;4342;1;0
6566;195;5;6;0;11;138;172;0;0;2;0;0;0.0;2016;11;11;24;4377;0;0
9266;1;18;11;1;12;137;147;0;0;2;0;1;0.0;2016;11;11;23;4349;1;0
3619;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2016;11;11;23;4366;3;0
144;1;8;9;0;11;138;295;0;23;3;0;1;0.0;2016;11;11;23;4353;4;0
4686;1;5;9;0;3;49;295;0;28;2;0;1;0.0;2016;11;11;23;4367;3;0
7090;1;5;5;0;21;39;295;4;3;2;0;1;0.0;2016;11;11;23;4369;3;0
6479;1;18;6;0;14;15;241;0;0;3;0;1;0.0;2016;11;11;24;4385;1;0
8023;1;5;6;0;11;138;295;0;48;5;0;1;0.0;2016;11;11;23;4371;3;0
1052;1;5;6;0;11;19;169;0;23;5;0;1;0.0;2016;11;11;23;4364;3;0
7348;1;5;5;0;11;138;245;0;48;5;0;1;0.0;2016;11;11;23;4362;3;0
9193;2;5;1;1;21;43;295;0;0;8;0;0;0.0;2016;11;11;23;4359;4;0
8763;4;5;5;0;11;138;182;0;48;21;0;0;16.78;2016;11;11;23;4363;3;1
4768;9;5;9;0;11;138;295;0;0;23;0;0;0.0;2016;11;11;23;4354;4;0
8085;1;5;9;0;3;83;295;0;75;1;1;1;0.0;2016;11;11;23;4360;4;0
7955;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;23;4351;4;0
8528;1;18;6;0;10;2;295;0;75;1;1;1;0.0;2016;11;11;24;4373;2;0
7691;1;5;9;0;15;56;295;0;75;1;1;1;0.0;2016;11;11;23;4344;1;0
3329;1;18;6;0;10;2;295;0;75;1;1;1;0.0;2016;11;11;23;4340;1;0
9849;1;18;6;0;15;142;106;0;75;1;1;1;0.0;2016;11;11;24;4384;1;0
9466;1;5;9;0;17;55;131;0;75;1;1;1;0.0;2016;11;11;23;4358;4;0
13;1;5;9;0;14;141;295;0;75;1;1;1;0.0;2016;11;11;24;4375;0;0
4757;1;5;9;0;15;142;75;0;75;1;1;1;0.0;2016;11;11;24;4381;0;0
6818;1;5;9;0;20;132;9;0;75;1;1;1;0.0;2016;11;11;24;4383;0;0
485;1;18;6;0;20;132;295;0;75;1;1;1;0.0;2016;11;11;23;4352;4;0
8124;1;18;6;0;15;142;109;0;75;2;0;1;0.0;2016;11;11;23;4346;1;0
3152;1;18;6;0;14;15;295;0;75;2;0;1;0.0;2016;11;11;23;4365;3;0
9598;1;18;6;0;20;132;295;0;75;2;0;1;0.0;2016;11;11;24;4382;0;0
67;1;18;6;0;15;142;0;0;75;2;0;1;0.0;2016;11;11;24;4376;0;0
7376;1;5;9;0;15;142;0;0;75;2;0;1;0.0;2016;11;11;23;4347;1;0
8595;3;5;9;0;15;142;106;0;75;2;0;0;0.0;2016;11;11;24;4378;0;0
1987;1;5;9;0;15;142;109;0;75;2;0;1;0.0;2016;11;11;23;4339;1;0
2381;1;5;9;0;1;5;259;0;75;4;0;1;0.0;2016;11;11;23;4361;3;0
5642;1;5;3;0;11;138;230;0;23;1;1;1;0.0;2017;5;5;1;9547;3;0
8943;1;5;6;0;21;90;295;0;23;1;1;1;0.0;2017;5;5;1;9529;1;0
3861;1;9;9;0;18;120;295;0;0;1;1;1;0.0;2017;5;5;2;9560;2;0
1346;1;5;9;0;14;15;295;0;23;1;1;1;0.0;2017;5;5;1;9540;4;0
4379;2;5;9;0;11;138;295;0;23;1;1;0;0.0;2017;5;5;1;9528;1;0
4978;2;5;11;1;11;138;231;0;23;1;1;0;0.0;2017;5;5;2;9563;0;0
94;2;5;6;0;11;138;182;0;0;1;1;0;0.0;2017;5;5;1;9537;4;0
6779;2;5;1;1;11;138;295;0;23;1;1;0;0.0;2017;5;5;2;9570;0;0
4060;4;18;11;1;7;102;283;0;0;1;1;0;0.0;2017;5;5;1;9530;1;0
3500;1;18;11;1;12;137;295;0;23;1;1;1;0.0;2017;5;5;1;9538;4;0
8416;2;5;1;1;12;137;295;0;23;1;1;0;0.0;2017;5;5;1;9539;4;0
6334;1;5;9;0;11;138;295;0;0;1;1;1;0.0;2017;5;5;1;9535;4;0
6642;1;5;11;1;11;138;230;0;0;1;1;1;0.0;2017;5;5;2;9564;0;0
6215;17;5;9;0;1;5;161;0;23;1;1;0;0.0;2017;5;5;2;9568;0;0
6215;16;5;9;0;1;5;161;0;23;1;1;0;0.0;2017;5;5;1;9532;1;0
4639;1;5;6;0;11;138;295;0;23;2;0;1;0.0;2017;5;5;2;9567;0;0
5396;1;5;5;0;11;138;257;0;0;2;0;1;0.0;2017;5;5;1;9544;4;0
3487;1;5;9;0;11;138;295;0;0;2;0;1;0.0;2017;5;5;1;9550;3;0
7111;1;5;6;0;11;138;295;0;23;2;0;1;0.0;2017;5;5;1;9542;4;0
1581;1;5;9;0;11;138;295;0;23;3;0;1;0.0;2017;5;5;1;9552;3;0
5157;2;5;5;0;11;138;257;0;0;4;0;0;0.0;2017;5;5;1;9554;3;0
2569;1;5;5;0;11;138;182;0;0;5;0;1;0.0;2017;5;5;1;9556;3;0
6396;4;5;5;0;11;138;257;0;21;6;0;0;0.0;2017;5;5;1;9545;4;0
8275;9;5;6;0;11;138;148;0;48;6;0;0;0.0;2017;5;5;1;9534;4;0
5977;1;18;11;1;21;90;295;0;23;8;0;1;0.0;2017;5;5;1;9553;3;0
2977;1;5;6;0;1;5;259;0;23;8;0;1;0.0;2017;5;5;1;9531;1;0
908;1;5;6;0;11;138;172;0;48;6;0;1;0.0;2017;5;5;1;9549;3;0
3576;1;5;6;0;11;138;182;0;0;11;0;1;0.0;2017;5;5;1;9533;1;0
9081;10;18;11;1;11;138;295;1;23;10;0;0;0.0;2017;5;5;2;9561;0;0
94;3;5;6;0;11;138;182;0;0;11;0;0;0.0;2017;5;5;1;9541;4;0
701;1;5;6;0;6;127;0;0;23;16;0;1;0.0;2017;5;5;2;9566;0;0
7924;1;5;6;0;11;138;172;0;48;16;0;1;0.0;2017;5;5;1;9557;3;0
94;4;5;6;0;11;138;182;0;0;24;0;0;55.96;2017;5;5;1;9546;3;1
9081;11;18;11;1;11;138;295;1;23;23;0;0;0.0;2017;5;5;2;9565;0;0
3267;3;18;11;1;11;138;295;0;0;54;0;0;0.0;2017;5;5;1;9558;3;0
9779;1;6;9;0;15;142;295;0;75;1;1;1;0.0;2017;5;5;1;9536;4;0
6376;1;9;9;0;6;63;295;0;75;1;1;1;0.0;2017;5;5;1;9543;4;0
691;1;18;6;0;7;102;295;0;75;1;1;1;0.0;2017;5;5;1;9548;3;0
3935;1;19;11;1;7;135;295;0;45;1;1;1;0.0;2017;5;5;2;9569;0;0
5306;1;19;11;1;12;137;295;0;70;1;1;1;0.0;2017;5;5;1;9551;3;0
2527;1;3;1;1;11;138;295;0;45;1;1;1;0.0;2017;5;5;2;9562;0;0
9888;1;19;11;1;20;60;265;0;45;1;1;1;0.0;2017;5;5;2;9559;2;0
6437;1;19;11;1;11;138;295;0;70;1;1;1;0.0;2017;5;5;1;9555;3;0
474;7;5;6;0;20;60;265;0;23;8;0;0;0.0;2017;6;6;11;10767;1;0
6853;1;5;6;0;11;138;295;0;0;1;1;1;0.0;2017;6;6;11;10782;4;0
841;3;5;1;1;17;55;25;0;23;2;0;0;0.0;2017;6;6;11;10773;1;0
18;2;5;9;0;17;55;175;0;23;2;0;0;0.0;2017;6;6;11;10765;1;0
6853;2;5;6;0;11;138;295;0;0;3;0;0;0.0;2017;6;6;11;10785;4;0
4665;1;5;1;1;17;55;0;0;23;3;0;1;0.0;2017;6;6;11;10769;1;0
3750;1;18;11;1;11;138;295;1;23;5;0;1;0.0;2017;6;6;12;10786;0;0
2965;5;5;6;0;20;132;295;4;3;5;0;0;0.0;2017;6;6;11;10778;4;0
7945;1;5;1;1;12;94;295;0;23;6;0;1;0.0;2017;6;6;11;10781;4;0
2965;4;5;6;0;20;132;295;4;3;5;0;0;0.0;2017;6;6;11;10777;4;0
2965;2;5;6;0;20;132;295;4;3;17;0;0;0.0;2017;6;6;11;10772;1;0
8098;2;5;6;0;11;138;206;0;0;29;0;0;24.27;2017;6;6;12;10790;0;1
12;1;5;9;0;6;119;246;0;23;1;1;1;0.0;2017;6;6;12;10789;0;0
3130;1;5;9;0;21;43;295;0;23;1;1;1;0.0;2017;6;6;11;10771;1;0
2201;1;9;9;0;21;43;295;0;23;1;1;1;0.0;2017;6;6;11;10775;4;0
4526;1;5;1;1;21;11;295;0;23;1;1;1;0.0;2017;6;6;11;10770;1;0
2151;1;5;1;1;6;63;166;0;23;1;1;1;0.0;2017;6;6;11;10780;4;0
939;1;18;11;1;21;125;295;0;23;1;1;1;0.0;2017;6;6;11;10766;1;0
4555;1;3;1;1;6;127;0;0;45;1;1;1;0.0;2017;6;6;11;10768;1;0
6238;1;5;5;0;11;138;295;0;0;1;1;1;0.0;2017;6;6;11;10783;4;0
2965;3;5;6;0;20;132;295;4;3;2;0;0;0.0;2017;6;6;11;10776;4;0
913;1;18;11;1;12;137;295;0;23;2;0;1;0.0;2017;6;6;11;10784;4;0
3750;2;18;11;1;11;138;295;0;23;1;1;0;0.0;2017;6;6;12;10787;0;0
74;1;18;11;1;11;138;148;0;23;1;1;1;0.0;2017;6;6;12;10788;0;0
2186;1;9;9;0;21;90;295;0;23;1;1;1;0.0;2017;6;6;11;10779;4;0
168;2;18;11;1;11;138;182;0;23;1;1;0;0.0;2017;6;6;11;10774;1;0
3726;1;5;1;1;17;55;57;0;23;1;1;1;0.0;2017;6;6;30;11297;1;0
5490;1;5;9;0;11;138;295;3;23;1;1;1;0.0;2017;6;6;30;11298;4;0
3013;1;5;6;0;18;120;295;0;23;1;1;1;0.0;2017;6;6;30;11292;1;0
1758;1;8;5;0;17;55;210;0;23;1;1;1;0.0;2017;6;6;30;11293;1;0
3961;1;5;6;0;14;15;295;0;23;1;1;1;0.0;2017;6;6;30;11305;3;0
8962;1;18;11;1;6;21;295;0;0;1;1;1;0.0;2017;6;6;30;11300;4;0
6326;2;5;9;0;7;53;295;0;23;1;1;0;0.0;2017;6;6;30;11296;1;0
198;1;18;11;1;11;138;295;1;23;1;1;1;0.0;2017;7;7;1;11318;0;0
8864;2;18;11;1;11;138;295;1;23;1;1;0;0.0;2017;7;7;1;11314;2;0
5339;1;5;9;0;11;138;295;1;23;1;1;1;0.0;2017;6;6;30;11307;3;0
500;1;8;5;0;12;35;295;4;3;1;1;1;0.0;2017;6;6;30;11294;1;0
6791;1;5;6;0;11;138;172;0;48;1;1;1;0.0;2017;6;6;30;11306;3;0
3154;1;18;6;0;11;138;295;0;0;1;1;1;0.0;2017;7;7;1;11321;0;0
8374;4;5;6;0;11;138;230;0;0;1;1;0;0.0;2017;6;6;30;11302;4;0
2939;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;6;6;30;11308;3;0
147;1;5;9;0;7;102;295;0;23;1;1;1;0.0;2017;6;6;30;11299;4;0
9490;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;6;6;30;11312;3;0
8180;1;5;1;1;14;3;295;0;23;1;1;1;0.0;2017;7;7;1;11319;0;0
8864;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;7;7;1;11313;2;0
7168;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;7;7;1;11316;2;0
6042;1;5;11;1;17;55;25;0;23;1;1;1;0.0;2017;6;6;30;11304;3;0
8624;1;5;9;0;20;110;295;0;23;1;1;1;0.0;2017;6;6;30;11291;1;0
3462;1;5;9;0;12;137;295;0;23;2;0;1;0.0;2017;6;6;30;11290;1;0
936;1;5;9;0;11;138;295;1;23;2;0;1;0.0;2017;7;7;1;11320;0;0
1143;1;5;9;0;11;138;295;0;23;2;0;1;0.0;2017;6;6;30;11311;3;0
1491;1;18;11;1;11;138;59;0;23;2;0;1;0.0;2017;6;6;30;11310;3;0
6047;1;18;11;1;11;138;231;0;23;3;0;1;0.0;2017;6;6;30;11309;3;0
1045;1;18;11;1;11;138;295;0;23;3;0;1;0.0;2017;7;7;1;11317;0;0
6313;1;5;9;0;11;138;295;0;23;4;0;1;0.0;2017;6;6;30;11303;3;0
11;1;20;11;1;17;55;295;0;23;5;0;1;0.0;2017;6;6;30;11301;4;0
1706;3;5;9;0;11;138;230;0;48;6;0;0;0.0;2017;7;7;1;11315;2;0
7494;1;5;1;1;1;5;259;0;23;7;0;1;0.0;2017;7;7;1;11322;0;0
9918;1;5;6;0;11;138;295;0;48;37;0;1;45.57;2017;7;7;1;11323;0;0
8493;1;5;1;2;14;15;295;0;75;1;1;1;0.0;2017;6;6;30;11295;1;0
1667;2;5;6;0;2;104;295;0;0;1;1;0;0.0;2016;12;12;13;5259;4;0
1509;1;9;9;0;1;5;259;0;23;1;1;1;0.0;2016;12;12;13;5236;1;0
6940;3;5;9;0;18;61;164;0;23;1;1;0;0.0;2016;12;12;13;5247;4;0
5726;1;5;6;0;11;138;172;0;0;1;1;1;0.0;2016;12;12;13;5268;3;0
152;1;5;6;0;17;55;295;0;23;1;1;1;0.0;2016;12;12;13;5257;4;0
2112;1;5;9;0;21;43;176;0;23;1;1;1;0.0;2016;12;12;13;5250;4;0
6940;4;5;9;0;18;61;164;0;23;1;1;0;0.0;2016;12;12;13;5256;4;0
920;1;5;1;1;18;120;152;0;23;1;1;1;0.0;2016;12;12;13;5238;1;0
3136;1;18;11;2;12;137;295;0;23;1;1;1;0.0;2016;12;12;13;5269;3;0
5887;1;5;9;0;18;61;164;0;5;1;1;1;0.0;2016;12;12;13;5244;4;0
1960;1;18;6;0;11;19;295;0;0;1;1;1;0.0;2016;12;12;13;5261;4;0
3837;1;18;11;2;12;137;295;0;23;1;1;1;0.0;2016;12;12;13;5253;4;0
9117;1;5;6;0;11;138;295;0;5;1;1;1;0.0;2016;12;12;14;5278;0;0
182;1;2;1;1;17;96;295;0;0;1;1;1;0.0;2016;12;12;13;5263;4;0
9821;1;5;1;1;7;53;42;0;0;1;1;1;0.0;2016;12;12;13;5242;1;0
8842;2;5;6;0;11;138;59;0;0;1;1;0;0.0;2016;12;12;13;5258;4;0
26;1;5;9;0;7;53;42;0;0;1;1;1;0.0;2016;12;12;13;5272;3;0
4285;1;5;9;0;12;30;295;0;23;1;1;1;0.0;2016;12;12;13;5271;3;0
3431;1;5;9;0;15;56;295;0;0;1;1;1;0.0;2016;12;12;14;5277;0;0
579;1;5;9;0;21;39;295;0;0;1;1;1;0.0;2016;12;12;13;5248;4;0
1667;3;5;6;0;2;104;295;0;0;2;0;0;0.0;2016;12;12;13;5266;3;0
5114;1;9;9;0;12;137;295;0;23;2;0;1;0.0;2016;12;12;13;5239;1;0
7337;3;5;6;0;11;138;257;0;0;2;0;0;0.0;2016;12;12;13;5274;3;0
120;1;19;11;1;11;138;295;0;0;2;0;1;0.0;2016;12;12;13;5249;4;0
8842;1;5;6;0;11;138;59;0;0;2;0;1;0.0;2016;12;12;13;5251;4;0
3504;1;5;6;0;11;138;257;0;23;4;0;1;0.0;2016;12;12;13;5260;4;0
9635;1;18;11;1;21;39;197;0;23;3;0;1;0.0;2016;12;12;13;5264;4;0
809;1;5;9;0;15;114;250;0;23;4;0;1;0.0;2016;12;12;13;5252;4;0
6007;2;5;5;0;11;138;129;0;0;4;0;0;0.0;2016;12;12;13;5275;3;0
185;1;5;9;0;11;138;172;0;48;5;0;1;0.0;2016;12;12;14;5280;0;0
5167;3;5;6;0;11;138;230;0;48;4;0;0;0.0;2016;12;12;14;5279;0;0
6007;1;5;5;0;11;138;129;0;0;6;0;1;0.0;2016;12;12;13;5262;4;0
849;1;5;3;0;11;138;60;0;0;5;0;1;0.0;2016;12;12;13;5265;3;0
70;2;5;3;0;11;138;172;3;23;7;0;0;0.0;2016;12;12;14;5281;1;0
8523;1;5;9;0;11;138;295;0;23;6;0;1;0.0;2016;12;12;13;5267;3;0
4635;1;5;5;0;11;138;230;0;48;11;0;1;0.0;2016;12;12;13;5270;3;0
9854;1;5;9;0;6;63;295;0;23;15;0;1;0.0;2016;12;12;13;5241;1;0
3029;1;5;6;0;11;138;236;0;23;23;0;1;0.0;2016;12;12;13;5235;1;0
5314;3;5;9;0;11;138;172;0;0;32;0;0;107.94;2016;12;12;13;5254;4;1
1010;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;12;12;13;5237;1;0
6278;1;5;9;0;4;65;295;0;75;1;1;1;0.0;2016;12;12;14;5282;1;0
9317;1;5;9;0;15;129;295;0;75;1;1;1;0.0;2016;12;12;13;5240;1;0
6603;1;5;1;1;20;68;295;0;75;1;1;1;0.0;2016;12;12;13;5243;1;0
7479;1;5;9;0;3;92;295;0;75;1;1;1;0.0;2016;12;12;13;5255;4;0
8621;1;16;0;1;15;129;295;0;75;1;1;1;0.0;2016;12;12;13;5246;4;0
4754;1;9;9;0;7;102;295;0;75;1;1;1;0.0;2016;12;12;13;5273;3;0
37;7;5;9;0;6;127;295;0;75;1;1;0;0.0;2016;12;12;13;5245;4;0
135;1;9;9;0;11;138;59;0;75;2;0;1;0.0;2016;12;12;13;5276;3;0
7590;1;5;6;0;11;138;236;0;23;1;1;1;0.0;2017;5;5;19;10109;3;0
561;1;5;9;0;12;137;295;0;23;1;1;1;0.0;2017;5;5;19;10097;4;0
8918;2;8;9;0;7;53;295;0;23;1;1;0;0.0;2017;5;5;19;10102;4;0
2981;1;18;11;1;11;138;230;0;0;1;1;1;0.0;2017;5;5;20;10110;2;0
2291;2;5;3;0;11;138;295;0;0;1;1;0;0.0;2017;5;5;19;10100;4;0
3660;1;5;9;0;12;137;295;0;0;1;1;1;0.0;2017;5;5;19;10101;4;0
8;1;5;5;0;11;138;257;0;48;1;1;1;0.0;2017;5;5;19;10103;3;0
9138;1;5;1;1;17;55;295;0;0;1;1;1;0.0;2017;5;5;19;10092;1;0
3034;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;5;5;19;10107;3;0
6230;1;18;6;0;12;137;147;0;23;1;1;1;0.0;2017;5;5;19;10096;4;0
3568;1;5;1;1;15;129;19;0;23;1;1;1;0.0;2017;5;5;19;10099;4;0
9661;10;5;3;0;11;138;295;0;48;1;1;0;0.0;2017;5;5;19;10106;3;0
2857;1;5;1;1;11;138;230;0;23;2;0;1;0.0;2017;5;5;20;10114;0;0
1972;1;5;9;0;11;138;295;0;0;3;0;1;0.0;2017;5;5;19;10104;3;0
181;1;5;6;0;11;138;172;0;48;3;0;1;0.0;2017;5;5;19;10108;3;0
8098;1;5;6;0;11;138;295;0;0;3;0;1;0.0;2017;5;5;20;10112;0;0
2442;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;5;5;19;10093;1;0
1697;2;5;3;0;11;138;295;0;23;6;0;0;0.0;2017;5;5;20;10111;2;0
6749;1;5;6;0;11;138;230;0;23;6;0;1;0.0;2017;5;5;19;10098;4;0
5908;1;5;3;0;11;138;295;0;23;9;0;1;0.0;2017;5;5;20;10113;0;0
3367;3;5;6;0;21;90;295;0;0;12;0;0;0.0;2017;5;5;19;10095;4;0
9463;1;5;6;0;11;138;172;0;0;19;0;1;0.0;2017;5;5;19;10105;3;0
1053;1;7;9;0;11;138;295;0;23;18;0;1;0.0;2017;5;5;19;10094;1;0
8555;1;5;6;0;11;138;172;0;23;1;1;1;0.0;2017;1;1;12;6107;0;0
63;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;1;1;12;6109;0;0
