visitNumber;browser;operatingSystem;isMobile;continent;country;city;networkDomain;source;medium;keyword;referralPath;adContent;pageviews;newVisits;transactionRevenue;year;day;weekday;time_range
1;5;9;False;3;129;295;16;75;6;85;187;11;2;1.0;0.0;2016;10;3;1
1;18;6;False;2;15;295;0;75;6;85;174;11;2;1.0;0.0;2016;10;3;4
1;18;6;False;3;142;295;1601;75;6;85;191;11;3;1.0;0.0;2016;10;3;1
1;5;9;False;3;55;295;0;23;5;4;197;11;1;1.0;0.0;2016;10;3;4
1;18;6;False;3;56;295;1567;75;6;85;129;11;1;1.0;0.0;2016;10;3;3
1;18;6;False;3;129;0;16;75;6;85;129;11;2;1.0;0.0;2016;10;3;0
1;18;6;False;3;129;19;1489;75;6;85;129;11;2;1.0;0.0;2016;10;3;1
1;18;6;False;3;129;19;1489;75;6;85;129;11;2;1.0;0.0;2016;10;3;1
1;5;9;False;3;101;295;1126;75;6;85;129;11;2;1.0;0.0;2016;10;3;3
1;5;9;False;3;78;295;0;75;6;85;129;11;2;1.0;0.0;2016;10;3;3
1;18;6;False;3;142;44;1633;75;6;85;191;11;1;1.0;0.0;2016;12;5;4
1;5;9;False;4;39;295;0;23;5;4;197;11;1;1.0;0.0;2016;12;5;4
1;18;6;False;3;142;295;1567;75;6;85;191;11;1;1.0;0.0;2016;12;5;4
1;18;6;False;3;142;44;1567;75;6;85;191;11;1;1.0;0.0;2016;12;5;1
1;5;6;False;2;138;230;1668;23;5;4;197;11;1;1.0;0.0;2016;12;5;0
1;5;6;False;2;138;295;339;67;6;85;17;11;1;1.0;0.0;2016;12;5;4
1;5;1;True;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2016;12;5;4
1;5;9;False;3;129;0;16;75;6;85;187;11;1;1.0;0.0;2016;12;5;0
2;5;1;True;2;138;295;199;66;6;85;101;11;1;0.0;0.0;2016;12;5;4
1;18;6;False;3;132;116;1567;75;6;85;189;11;1;1.0;0.0;2016;12;5;1
1;5;9;False;3;142;295;1567;75;6;85;191;11;1;1.0;0.0;2016;12;5;2
1;18;11;True;4;137;147;111;23;5;4;197;11;1;1.0;0.0;2016;12;5;4
1;18;6;False;2;15;295;601;75;6;85;174;11;3;1.0;0.0;2016;12;5;2
1;5;1;True;2;138;295;199;23;5;4;197;11;9;1.0;0.0;2016;12;5;4
1;5;9;False;4;39;295;1262;3;2;85;197;11;1;1.0;0.0;2016;12;5;3
1;5;9;False;3;142;109;1567;75;6;85;129;11;1;1.0;0.0;2016;12;5;1
1;5;9;False;4;137;295;1620;23;5;4;197;11;1;1.0;0.0;2016;12;5;3
1;7;9;False;4;74;295;287;23;5;4;197;11;1;1.0;0.0;2016;12;5;4
3;5;1;True;2;138;257;0;16;4;85;197;11;1;0.0;0.0;2016;12;5;3
2;18;11;True;4;137;295;1620;23;5;4;197;11;1;0.0;0.0;2016;12;5;3
1;18;6;False;3;129;0;1567;75;6;85;129;11;2;1.0;0.0;2016;12;5;1
1;5;9;False;4;137;295;1620;75;6;85;129;11;2;1.0;0.0;2016;12;5;1
1;5;9;False;3;142;106;1567;75;6;85;129;11;2;1.0;0.0;2016;12;5;4
1;5;9;False;3;129;295;1489;75;6;85;129;11;2;1.0;0.0;2016;12;5;3
1;18;6;False;3;55;5;1567;75;6;85;129;11;2;1.0;0.0;2016;12;5;4
1;18;11;True;4;137;295;1620;23;5;4;197;11;2;1.0;0.0;2016;12;5;4
1;5;1;True;4;124;295;341;23;5;4;197;11;2;1.0;0.0;2016;12;5;3
1;5;1;True;2;138;295;0;75;6;85;129;11;4;1.0;0.0;2016;12;5;1
1;7;9;False;2;138;295;0;0;0;85;197;11;5;1.0;0.0;2016;12;5;4
1;5;9;False;2;138;295;1744;23;5;4;197;11;4;1.0;0.0;2016;12;5;0
1;5;1;True;4;106;41;1567;0;0;85;197;11;4;1.0;0.0;2016;12;5;4
2;5;1;True;2;138;295;0;75;6;85;129;11;9;0.0;0.0;2016;12;5;4
1;5;9;False;4;39;295;172;23;5;4;197;11;7;1.0;0.0;2016;12;5;3
1;8;6;False;4;61;295;310;3;2;85;197;11;1;1.0;0.0;2017;21;2;1
2;5;9;False;2;138;295;340;0;0;85;197;11;1;0.0;0.0;2017;21;2;3
13;5;6;False;2;138;16;0;48;6;85;0;11;1;0.0;0.0;2017;21;2;4
2;5;1;True;2;138;295;339;16;4;85;197;11;1;0.0;0.0;2017;21;2;4
1;8;9;False;2;141;295;267;23;5;111;197;11;1;1.0;0.0;2017;21;2;4
1;5;1;True;2;138;14;0;0;0;85;197;11;1;1.0;0.0;2017;21;2;4
1;3;1;True;3;56;119;1465;28;6;85;65;11;2;1.0;0.0;2017;21;2;3
5;5;6;False;2;138;182;36;23;3;85;197;11;2;0.0;0.0;2017;21;2;4
1;18;11;True;2;138;295;1567;23;5;4;197;11;2;1.0;0.0;2017;21;2;0
1;18;6;False;2;138;172;0;23;5;4;197;11;3;1.0;0.0;2017;21;2;2
1;5;1;True;2;138;295;0;23;5;4;197;11;4;1.0;0.0;2017;21;2;1
4;5;6;False;2;138;10;0;48;6;85;0;11;4;0.0;0.0;2017;21;2;4
1;5;11;True;2;138;231;0;23;5;4;197;11;7;1.0;0.0;2017;21;2;3
1;5;6;False;2;138;257;0;48;6;85;0;11;8;1.0;0.0;2017;21;2;3
6;5;6;False;2;138;295;0;21;6;85;102;11;10;0.0;0.0;2017;21;2;4
2;5;6;False;2;138;228;0;48;6;85;0;11;12;0.0;0.0;2017;21;2;3
1;18;6;False;2;138;182;1066;0;0;85;197;11;9;1.0;0.0;2017;21;2;0
4;5;6;False;2;138;10;0;48;6;85;0;11;14;0.0;0.0;2017;21;2;3
1;5;6;False;2;138;231;0;48;6;85;0;11;22;1.0;0.0;2017;21;2;1
5;5;6;False;2;138;10;0;48;6;85;0;11;38;0.0;25.9;2017;21;2;3
3;5;6;False;2;138;10;0;48;6;85;0;11;51;0.0;0.0;2017;21;2;4
1;5;9;False;3;21;295;0;23;5;4;197;11;1;1.0;0.0;2016;23;2;0
1;5;1;True;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2016;23;2;3
1;9;9;True;4;137;146;1567;23;5;4;197;11;1;1.0;0.0;2016;23;2;4
9;5;6;False;4;30;295;1346;0;0;85;197;11;1;0.0;0.0;2016;23;2;1
1;5;6;False;2;138;148;0;0;0;85;197;11;1;1.0;0.0;2016;23;2;4
1;5;9;False;4;135;128;249;0;0;85;197;11;1;1.0;0.0;2016;23;2;1
1;5;1;True;1;2;295;1567;0;0;85;197;11;1;1.0;0.0;2016;23;2;3
1;8;9;False;4;59;295;1567;23;5;4;197;11;1;1.0;0.0;2016;23;2;4
1;9;9;False;4;90;295;710;23;5;4;197;11;1;1.0;0.0;2016;23;2;1
1;18;11;True;2;138;165;0;0;0;85;197;11;1;1.0;0.0;2016;23;2;0
194;5;6;False;2;138;172;0;0;0;85;197;11;1;0.0;0.0;2016;23;2;2
193;5;6;False;2;138;172;0;0;0;85;197;11;1;0.0;0.0;2016;23;2;2
10;5;9;False;2;138;295;340;0;0;85;197;11;1;0.0;0.0;2016;23;2;4
1;5;6;False;3;101;295;437;23;5;4;197;11;1;1.0;0.0;2016;23;2;1
1;5;9;False;4;59;83;411;23;5;4;197;11;2;1.0;0.0;2016;23;2;1
1;5;9;False;3;127;295;1294;23;5;4;197;11;2;1.0;0.0;2016;23;2;1
195;5;6;False;2;138;172;1499;0;0;85;197;11;2;0.0;0.0;2016;23;2;0
1;18;11;True;4;137;147;1567;0;0;85;197;11;2;1.0;0.0;2016;23;2;1
1;18;11;True;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2016;23;2;3
1;8;9;False;2;138;295;1583;23;5;4;197;11;3;1.0;0.0;2016;23;2;4
1;5;9;False;2;49;295;0;28;6;85;108;11;2;1.0;0.0;2016;23;2;3
1;5;5;False;4;39;295;1152;3;2;85;197;11;2;1.0;0.0;2016;23;2;3
1;18;6;False;2;15;241;1438;0;0;85;197;11;3;1.0;0.0;2016;23;2;1
1;5;6;False;2;138;295;1567;48;6;85;0;11;5;1.0;0.0;2016;23;2;3
1;5;6;False;2;19;169;1567;23;5;4;197;11;5;1.0;0.0;2016;23;2;3
1;5;5;False;2;138;245;0;48;6;85;0;11;5;1.0;0.0;2016;23;2;3
2;5;1;True;4;43;295;1425;0;0;85;197;11;8;0.0;0.0;2016;23;2;4
4;5;5;False;2;138;182;0;48;6;85;0;11;21;0.0;16.78;2016;23;2;3
9;5;9;False;2;138;295;340;0;0;85;197;11;23;0.0;0.0;2016;23;2;4
1;5;9;False;2;83;295;879;75;6;85;141;11;1;1.0;0.0;2016;23;2;4
1;18;6;False;3;142;295;1567;75;6;85;191;11;1;1.0;0.0;2016;23;2;4
1;18;6;False;1;2;295;1567;75;6;85;150;11;1;1.0;0.0;2016;23;2;2
1;5;9;False;3;56;295;1567;75;6;85;156;11;1;1.0;0.0;2016;23;2;1
1;18;6;False;1;2;295;1567;75;6;85;150;11;1;1.0;0.0;2016;23;2;1
1;18;6;False;3;142;106;1567;75;6;85;191;11;1;1.0;0.0;2016;23;2;1
1;5;9;False;3;55;131;1567;75;6;85;139;11;1;1.0;0.0;2016;23;2;4
1;5;9;False;2;141;295;267;75;6;85;143;11;1;1.0;0.0;2016;23;2;0
1;5;9;False;3;142;75;1567;75;6;85;191;11;1;1.0;0.0;2016;23;2;0
1;5;9;False;3;132;9;1362;75;6;85;189;11;1;1.0;0.0;2016;23;2;0
1;18;6;False;3;132;295;1510;75;6;85;189;11;1;1.0;0.0;2016;23;2;4
1;18;6;False;3;142;109;1567;75;6;85;191;11;2;1.0;0.0;2016;23;2;1
1;18;6;False;2;15;295;0;75;6;85;174;11;2;1.0;0.0;2016;23;2;3
1;18;6;False;3;132;295;1567;75;6;85;189;11;2;1.0;0.0;2016;23;2;0
1;18;6;False;3;142;0;623;75;6;85;129;11;2;1.0;0.0;2016;23;2;0
1;5;9;False;3;142;0;1567;75;6;85;129;11;2;1.0;0.0;2016;23;2;1
3;5;9;False;3;142;106;1633;75;6;85;129;11;2;0.0;0.0;2016;23;2;0
1;5;9;False;3;142;109;1615;75;6;85;129;11;2;1.0;0.0;2016;23;2;1
1;5;9;False;5;5;259;202;75;6;85;129;11;4;1.0;0.0;2016;23;2;3
1;5;3;False;2;138;230;0;23;5;4;197;11;1;1.0;0.0;2017;1;0;3
1;5;6;False;4;90;295;291;23;5;4;197;11;1;1.0;0.0;2017;1;0;1
1;9;9;False;4;120;295;1199;0;0;85;197;11;1;1.0;0.0;2017;1;0;2
1;5;9;False;2;15;295;601;23;5;4;197;11;1;1.0;0.0;2017;1;0;4
2;5;9;False;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;1;0;1
2;5;11;True;2;138;231;0;23;5;4;197;11;1;0.0;0.0;2017;1;0;0
2;5;6;False;2;138;182;0;0;0;85;197;11;1;0.0;0.0;2017;1;0;4
2;5;1;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;1;0;0
4;18;11;True;4;102;283;655;0;0;85;197;11;1;0.0;0.0;2017;1;0;1
1;18;11;True;4;137;295;1620;23;5;4;197;11;1;1.0;0.0;2017;1;0;4
2;5;1;True;4;137;295;0;23;5;4;197;11;1;0.0;0.0;2017;1;0;4
1;5;9;False;2;138;295;340;0;0;85;197;11;1;1.0;0.0;2017;1;0;4
1;5;11;True;2;138;230;339;0;0;85;197;11;1;1.0;0.0;2017;1;0;0
17;5;9;False;5;5;161;0;23;5;4;197;11;1;0.0;0.0;2017;1;0;0
16;5;9;False;5;5;161;0;23;5;4;197;11;1;0.0;0.0;2017;1;0;1
1;5;6;False;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2017;1;0;0
1;5;5;False;2;138;257;0;0;0;85;197;11;2;1.0;0.0;2017;1;0;4
1;5;9;False;2;138;295;1567;0;0;85;197;11;2;1.0;0.0;2017;1;0;3
1;5;6;False;2;138;295;199;23;5;4;197;11;2;1.0;0.0;2017;1;0;4
1;5;9;False;2;138;295;340;23;5;4;197;11;3;1.0;0.0;2017;1;0;3
2;5;5;False;2;138;257;0;0;0;85;197;11;4;0.0;0.0;2017;1;0;3
1;5;5;False;2;138;182;0;0;0;85;197;11;5;1.0;0.0;2017;1;0;3
4;5;5;False;2;138;257;0;21;6;85;102;11;6;0.0;0.0;2017;1;0;4
9;5;6;False;2;138;148;0;48;6;85;0;11;6;0.0;0.0;2017;1;0;4
1;18;11;True;4;90;295;1296;23;5;4;197;11;8;1.0;0.0;2017;1;0;3
1;5;6;False;5;5;259;1068;23;5;4;197;11;8;1.0;0.0;2017;1;0;1
1;5;6;False;2;138;172;0;48;6;85;0;11;6;1.0;0.0;2017;1;0;3
1;5;6;False;2;138;182;0;0;0;85;197;11;11;1.0;0.0;2017;1;0;1
10;18;11;True;2;138;295;610;23;3;25;197;8;10;0.0;0.0;2017;1;0;0
3;5;6;False;2;138;182;0;0;0;85;197;11;11;0.0;0.0;2017;1;0;4
1;5;6;False;3;127;0;619;23;5;4;197;11;16;1.0;0.0;2017;1;0;0
1;5;6;False;2;138;172;0;48;6;85;0;11;16;1.0;0.0;2017;1;0;3
4;5;6;False;2;138;182;0;0;0;85;197;11;24;0.0;55.96;2017;1;0;3
11;18;11;True;2;138;295;610;23;3;25;197;8;23;0.0;0.0;2017;1;0;0
3;18;11;True;2;138;295;0;0;0;85;197;11;54;0.0;0.0;2017;1;0;3
1;6;9;False;3;142;295;1633;75;6;85;191;11;1;1.0;0.0;2017;1;0;4
1;9;9;False;3;63;295;173;75;6;85;162;11;1;1.0;0.0;2017;1;0;4
1;18;6;False;4;102;295;909;75;6;85;171;11;1;1.0;0.0;2017;1;0;3
1;19;11;True;4;135;295;793;45;6;85;90;11;1;1.0;0.0;2017;1;0;0
1;19;11;True;4;137;295;0;70;6;85;6;11;1;1.0;0.0;2017;1;0;3
1;3;1;True;2;138;295;0;45;6;85;0;11;1;1.0;0.0;2017;1;0;0
1;19;11;True;3;60;265;196;45;6;85;0;11;1;1.0;0.0;2017;1;0;2
1;19;11;True;2;138;295;0;70;6;85;6;11;1;1.0;0.0;2017;1;0;3
7;5;6;False;3;60;265;0;23;5;4;197;11;8;0.0;0.0;2017;11;6;1
1;5;6;False;2;138;295;339;0;0;85;197;11;1;1.0;0.0;2017;11;6;4
3;5;1;True;3;55;25;42;23;5;4;197;11;2;0.0;0.0;2017;11;6;1
2;5;9;False;3;55;175;1567;23;5;4;197;11;2;0.0;0.0;2017;11;6;1
2;5;6;False;2;138;295;339;0;0;85;197;11;3;0.0;0.0;2017;11;6;4
1;5;1;True;3;55;0;0;23;5;4;197;11;3;1.0;0.0;2017;11;6;1
1;18;11;True;2;138;295;1567;23;3;113;197;8;5;1.0;0.0;2017;11;6;0
5;5;6;False;3;132;295;1510;3;2;85;197;11;5;0.0;0.0;2017;11;6;4
1;5;1;True;4;94;295;0;23;5;4;197;11;6;1.0;0.0;2017;11;6;4
4;5;6;False;3;132;295;1510;3;2;85;197;11;5;0.0;0.0;2017;11;6;4
2;5;6;False;3;132;295;1510;3;2;85;197;11;17;0.0;0.0;2017;11;6;1
2;5;6;False;2;138;206;340;0;0;85;197;11;29;0.0;24.27;2017;11;6;0
1;5;9;False;3;119;246;1567;23;5;4;197;11;1;1.0;0.0;2017;11;6;0
1;5;9;False;4;43;295;1383;23;5;4;197;11;1;1.0;0.0;2017;11;6;1
1;9;9;False;4;43;295;211;23;5;4;197;11;1;1.0;0.0;2017;11;6;4
1;5;1;True;4;11;295;0;23;5;4;197;11;1;1.0;0.0;2017;11;6;1
1;5;1;True;3;63;166;1062;23;5;4;197;11;1;1.0;0.0;2017;11;6;4
1;18;11;True;4;125;295;1373;23;5;4;197;11;1;1.0;0.0;2017;11;6;1
1;3;1;True;3;127;0;521;45;6;85;0;11;1;1.0;0.0;2017;11;6;1
1;5;5;False;2;138;295;0;0;0;85;197;11;1;1.0;0.0;2017;11;6;4
3;5;6;False;3;132;295;1510;3;2;85;197;11;2;0.0;0.0;2017;11;6;4
1;18;11;True;4;137;295;1620;23;5;4;197;11;2;1.0;0.0;2017;11;6;4
2;18;11;True;2;138;295;1567;23;5;4;197;11;1;0.0;0.0;2017;11;6;0
1;18;11;True;2;138;148;134;23;5;4;197;11;1;1.0;0.0;2017;11;6;0
1;9;9;False;4;90;295;416;23;5;4;197;11;1;1.0;0.0;2017;11;6;4
2;18;11;True;2;138;182;0;23;5;4;197;11;1;0.0;0.0;2017;11;6;1
1;5;1;True;3;55;57;1640;23;5;4;197;11;1;1.0;0.0;2017;30;4;1
1;5;9;False;2;138;295;748;23;3;20;197;11;1;1.0;0.0;2017;30;4;4
1;5;6;False;4;120;295;1199;23;5;4;197;11;1;1.0;0.0;2017;30;4;1
1;8;5;False;3;55;210;1509;23;5;4;197;11;1;1.0;0.0;2017;30;4;1
1;5;6;False;2;15;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;4;3
1;18;11;True;3;21;295;1567;0;0;85;197;11;1;1.0;0.0;2017;30;4;4
2;5;9;False;4;53;295;1386;23;5;4;197;11;1;0.0;0.0;2017;30;4;1
1;18;11;True;2;138;295;1608;23;3;16;197;8;1;1.0;0.0;2017;30;4;0
2;18;11;True;2;138;295;799;23;3;16;197;8;1;0.0;0.0;2017;30;4;2
1;5;9;False;2;138;295;0;23;3;33;197;8;1;1.0;0.0;2017;30;4;3
1;8;5;False;4;35;295;1411;3;2;85;197;11;1;1.0;0.0;2017;30;4;1
1;5;6;False;2;138;172;0;48;6;85;0;11;1;1.0;0.0;2017;30;4;3
1;18;6;False;2;138;295;362;0;0;85;197;11;1;1.0;0.0;2017;30;4;0
4;5;6;False;2;138;230;1681;0;0;85;197;11;1;0.0;0.0;2017;30;4;4
1;18;11;True;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;4;3
1;5;9;False;4;102;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;4;4
1;18;11;True;2;138;295;339;23;5;4;197;11;1;1.0;0.0;2017;30;4;3
1;5;1;True;2;3;295;1314;23;5;4;197;11;1;1.0;0.0;2017;30;4;0
1;18;11;True;2;138;295;799;23;5;4;197;11;1;1.0;0.0;2017;30;4;2
1;18;11;True;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;4;2
1;5;11;True;3;55;25;0;23;5;4;197;11;1;1.0;0.0;2017;30;4;3
1;5;9;False;3;110;295;1567;23;5;4;197;11;1;1.0;0.0;2017;30;4;1
1;5;9;False;4;137;295;0;23;5;4;197;11;2;1.0;0.0;2017;30;4;1
1;5;9;False;2;138;295;1177;23;3;60;197;9;2;1.0;0.0;2017;30;4;0
1;5;9;False;2;138;295;199;23;5;4;197;11;2;1.0;0.0;2017;30;4;3
1;18;11;True;2;138;59;0;23;5;4;197;11;2;1.0;0.0;2017;30;4;3
1;18;11;True;2;138;231;0;23;5;4;197;11;3;1.0;0.0;2017;30;4;3
1;18;11;True;2;138;295;339;23;5;4;197;11;3;1.0;0.0;2017;30;4;0
1;5;9;False;2;138;295;0;23;5;4;197;11;4;1.0;0.0;2017;30;4;3
1;20;11;True;3;55;295;1567;23;5;4;197;11;5;1.0;0.0;2017;30;4;4
3;5;9;False;2;138;230;854;48;6;85;0;11;6;0.0;0.0;2017;30;4;2
1;5;1;True;5;5;259;1567;23;5;4;197;11;7;1.0;0.0;2017;30;4;0
1;5;6;False;2;138;295;0;48;6;85;0;11;37;1.0;45.57;2017;30;4;0
1;5;1;True;2;15;295;0;75;6;85;98;11;1;1.0;0.0;2017;30;4;1
2;5;6;False;2;104;295;1153;0;0;85;197;11;1;0.0;0.0;2016;13;1;4
1;9;9;False;5;5;259;1492;23;5;4;197;11;1;1.0;0.0;2016;13;1;1
3;5;9;False;4;61;164;737;23;5;4;197;11;1;0.0;0.0;2016;13;1;4
1;5;6;False;2;138;172;0;0;0;85;197;11;1;1.0;0.0;2016;13;1;3
1;5;6;False;3;55;295;1567;23;5;4;197;11;1;1.0;0.0;2016;13;1;4
1;5;9;False;4;43;176;1567;23;5;4;197;11;1;1.0;0.0;2016;13;1;4
4;5;9;False;4;61;164;737;23;5;4;197;11;1;0.0;0.0;2016;13;1;4
1;5;1;True;4;120;152;1199;23;5;4;197;11;1;1.0;0.0;2016;13;1;1
1;18;11;True;4;137;295;234;23;5;4;197;11;1;1.0;0.0;2016;13;1;3
1;5;9;False;4;61;164;737;5;6;85;24;11;1;1.0;0.0;2016;13;1;4
1;18;6;False;2;19;295;289;0;0;85;197;11;1;1.0;0.0;2016;13;1;4
1;18;11;True;4;137;295;234;23;3;1;197;1;1;1.0;0.0;2016;13;1;4
1;5;6;False;2;138;295;339;5;6;85;24;11;1;1.0;0.0;2016;13;1;0
1;2;1;True;3;96;295;1567;0;0;85;197;11;1;1.0;0.0;2016;13;1;4
1;5;1;True;4;53;42;230;0;0;85;197;11;1;1.0;0.0;2016;13;1;1
2;5;6;False;2;138;59;340;0;0;85;197;11;1;0.0;0.0;2016;13;1;4
1;5;9;False;4;53;42;1428;0;0;85;197;11;1;1.0;0.0;2016;13;1;3
1;5;9;False;4;30;295;1669;23;5;4;197;11;1;1.0;0.0;2016;13;1;3
1;5;9;False;3;56;295;1443;0;0;85;197;11;1;1.0;0.0;2016;13;1;0
1;5;9;False;4;39;295;1152;0;0;85;197;11;1;1.0;0.0;2016;13;1;4
3;5;6;False;2;104;295;1153;0;0;85;197;11;2;0.0;0.0;2016;13;1;3
1;9;9;False;4;137;295;1567;23;5;4;197;11;2;1.0;0.0;2016;13;1;1
3;5;6;False;2;138;257;0;0;0;85;197;11;2;0.0;0.0;2016;13;1;3
1;19;11;True;2;138;295;1235;0;0;85;197;11;2;1.0;0.0;2016;13;1;4
1;5;6;False;2;138;59;340;0;0;85;197;11;2;1.0;0.0;2016;13;1;4
1;5;6;False;2;138;257;0;23;5;4;197;11;4;1.0;0.0;2016;13;1;4
1;18;11;True;4;39;197;0;23;5;4;197;11;3;1.0;0.0;2016;13;1;4
1;5;9;False;3;114;250;1271;23;5;4;197;11;4;1.0;0.0;2016;13;1;4
2;5;5;False;2;138;129;0;0;0;85;197;11;4;0.0;0.0;2016;13;1;3
1;5;9;False;2;138;172;0;48;6;85;0;11;5;1.0;0.0;2016;13;1;0
3;5;6;False;2;138;230;0;48;6;85;0;11;4;0.0;0.0;2016;13;1;0
1;5;5;False;2;138;129;0;0;0;85;197;11;6;1.0;0.0;2016;13;1;4
1;5;3;False;2;138;60;409;0;0;85;197;11;5;1.0;0.0;2016;13;1;3
2;5;3;False;2;138;172;339;23;3;20;197;11;7;0.0;0.0;2016;13;1;1
1;5;9;False;2;138;295;1520;23;5;4;197;11;6;1.0;0.0;2016;13;1;3
1;5;5;False;2;138;230;0;48;6;85;0;11;11;1.0;0.0;2016;13;1;3
1;5;9;False;3;63;295;345;23;5;4;197;11;15;1.0;0.0;2016;13;1;1
1;5;6;False;2;138;236;339;23;5;4;197;11;23;1.0;0.0;2016;13;1;1
3;5;9;False;2;138;172;0;0;0;85;197;11;32;0.0;107.94;2016;13;1;4
1;18;6;False;3;142;295;1567;75;6;85;191;11;1;1.0;0.0;2016;13;1;1
1;5;9;False;3;65;295;0;75;6;85;179;11;1;1.0;0.0;2016;13;1;1
1;5;9;False;3;129;295;16;75;6;85;187;11;1;1.0;0.0;2016;13;1;1
1;5;1;True;3;68;295;1567;75;6;85;139;11;1;1.0;0.0;2016;13;1;1
1;5;9;False;2;92;295;658;75;6;85;143;11;1;1.0;0.0;2016;13;1;4
1;16;0;True;3;129;295;63;75;6;85;156;11;1;1.0;0.0;2016;13;1;4
1;9;9;False;4;102;295;1567;75;6;85;171;11;1;1.0;0.0;2016;13;1;3
7;5;9;False;3;127;295;619;75;6;85;195;11;1;0.0;0.0;2016;13;1;4
1;9;9;False;2;138;59;1567;75;6;85;129;11;2;1.0;0.0;2016;13;1;3
1;5;6;False;2;138;236;825;23;5;4;197;11;1;1.0;0.0;2017;19;4;3
1;5;9;False;4;137;295;538;23;5;4;197;11;1;1.0;0.0;2017;19;4;4
2;8;9;False;4;53;295;230;23;5;4;197;11;1;0.0;0.0;2017;19;4;4
1;18;11;True;2;138;230;0;0;0;85;197;11;1;1.0;0.0;2017;19;4;2
2;5;3;False;2;138;295;0;0;0;85;197;11;1;0.0;0.0;2017;19;4;4
1;5;9;False;4;137;295;1620;0;0;85;197;11;1;1.0;0.0;2017;19;4;4
1;5;5;False;2;138;257;0;48;6;85;0;11;1;1.0;0.0;2017;19;4;3
1;5;1;True;3;55;295;62;0;0;85;197;11;1;1.0;0.0;2017;19;4;1
1;5;9;False;2;138;295;1567;23;5;4;197;11;1;1.0;0.0;2017;19;4;3
1;18;6;False;4;137;147;0;23;5;4;197;11;1;1.0;0.0;2017;19;4;4
1;5;1;True;3;129;19;1567;23;5;4;197;11;1;1.0;0.0;2017;19;4;4
10;5;3;False;2;138;295;0;48;6;85;0;11;1;0.0;0.0;2017;19;4;3
1;5;1;True;2;138;230;0;23;5;4;197;11;2;1.0;0.0;2017;19;4;0
1;5;9;False;2;138;295;0;0;0;85;197;11;3;1.0;0.0;2017;19;4;3
1;5;6;False;2;138;172;0;48;6;85;0;11;3;1.0;0.0;2017;19;4;3
1;5;6;False;2;138;295;340;0;0;85;197;11;3;1.0;0.0;2017;19;4;0
1;18;11;True;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2017;19;4;1
2;5;3;False;2;138;295;0;23;5;4;197;11;6;0.0;0.0;2017;19;4;2
1;5;6;False;2;138;230;0;23;5;4;197;11;6;1.0;0.0;2017;19;4;4
1;5;3;False;2;138;295;0;23;5;4;197;11;9;1.0;0.0;2017;19;4;0
3;5;6;False;4;90;295;1567;0;0;85;197;11;12;0.0;0.0;2017;19;4;4
1;5;6;False;2;138;172;0;0;0;85;197;11;19;1.0;0.0;2017;19;4;3
1;7;9;False;2;138;295;0;23;5;4;197;11;18;1.0;0.0;2017;19;4;1
1;5;6;False;2;138;172;0;23;5;4;197;11;1;1.0;0.0;2017;11;2;0
1;5;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;11;2;0
1;5;11;True;2;138;295;78;23;5;4;197;11;1;1.0;0.0;2017;11;2;1
1;5;6;False;2;138;59;1184;0;0;85;197;11;1;1.0;0.0;2017;11;2;4
1;5;9;False;2;138;295;1567;0;0;85;197;11;1;1.0;0.0;2017;11;2;4
1;18;11;True;3;136;295;311;23;3;2;197;3;1;1.0;0.0;2017;11;2;0
1;18;11;True;2;138;295;362;0;0;85;197;11;1;1.0;0.0;2017;11;2;3
1;18;11;True;2;138;295;1744;23;5;4;197;11;1;1.0;0.0;2017;11;2;0
1;18;11;True;2;138;295;1212;23;5;4;197;11;1;1.0;0.0;2017;11;2;4
1;5;6;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;11;2;0
1;9;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;11;2;4
1;3;1;True;4;71;295;1567;0;0;85;197;11;1;1.0;0.0;2017;11;2;3
1;5;11;True;2;138;295;0;0;0;85;197;11;1;1.0;0.0;2017;11;2;3
1;5;3;False;2;138;295;1235;3;2;85;197;11;2;1.0;0.0;2017;11;2;3
1;5;9;False;4;39;295;1325;5;6;85;25;11;1;1.0;0.0;2017;11;2;1
1;5;9;False;2;138;172;0;0;0;85;197;11;2;1.0;0.0;2017;11;2;3
1;16;0;True;1;66;295;1567;0;0;85;197;11;2;1.0;0.0;2017;11;2;3
1;5;9;False;2;138;295;339;23;5;4;197;11;3;1.0;0.0;2017;11;2;3
3;18;11;True;2;138;295;1177;0;0;85;197;11;3;0.0;0.0;2017;11;2;4
7;5;6;False;2;138;257;339;67;6;85;19;11;4;0.0;0.0;2017;11;2;0
