fullVisitorId;visitNumber;browser;operatingSystem;deviceCategory;subContinent;country;city;campaign;source;pageviews;bounces;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;time_range
6764;1;18;6;0;15;56;295;0;75;1;1;1;0.0;2016;11;11;10;3737;3
170;1;18;6;0;15;129;0;0;75;2;0;1;0.0;2016;11;11;11;3739;0
3874;1;18;6;0;15;129;19;0;75;2;0;1;0.0;2016;11;11;10;3709;1
1333;1;18;6;0;15;129;19;0;75;2;0;1;0.0;2016;11;11;10;3711;1
3368;1;5;9;0;15;101;295;0;75;2;0;1;0.0;2016;11;11;10;3733;3
5832;1;5;9;0;15;78;295;0;75;2;0;1;0.0;2016;11;11;10;3736;3
7862;1;18;6;0;15;142;44;0;75;1;1;1;0.0;2016;11;11;12;3796;4
3620;1;5;9;0;21;39;295;0;23;1;1;1;0.0;2016;11;11;12;3804;4
4783;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;12;3800;4
4579;1;18;6;0;15;142;44;0;75;1;1;1;0.0;2016;11;11;12;3789;1
75;1;5;6;0;11;138;230;0;23;1;1;1;0.0;2016;11;11;13;3818;0
83;1;5;6;0;11;138;295;0;67;1;1;1;0.0;2016;11;11;12;3805;4
6893;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2016;11;11;12;3801;4
2624;1;5;9;0;15;129;0;0;75;1;1;1;0.0;2016;11;11;13;3819;0
8988;2;5;1;1;11;138;295;0;66;1;1;0;0.0;2016;11;11;12;3803;4
8504;1;18;6;0;20;132;116;0;75;1;1;1;0.0;2016;11;11;13;3820;1
678;1;5;9;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;13;3815;2
7208;1;18;11;2;12;137;147;0;23;1;1;1;0.0;2016;11;11;12;3799;4
4850;1;18;6;0;14;15;295;0;75;3;0;1;0.0;2016;11;11;13;3816;2
8988;1;5;1;1;11;138;295;0;23;9;0;1;0.0;2016;11;11;12;3802;4
7319;1;5;9;0;21;39;295;4;3;1;1;1;0.0;2016;11;11;12;3813;3
6009;1;5;9;0;15;142;109;0;75;1;1;1;0.0;2016;11;11;12;3792;1
542;1;5;9;0;12;137;295;0;23;1;1;1;0.0;2016;11;11;12;3810;3
102;1;7;9;0;12;74;295;0;23;1;1;1;0.0;2016;11;11;12;3806;4
7302;3;5;1;1;11;138;257;0;16;1;1;0;0.0;2016;11;11;12;3814;3
574;2;18;11;1;12;137;295;0;23;1;1;0;0.0;2016;11;11;12;3808;3
4508;1;18;6;0;15;129;0;0;75;2;0;1;0.0;2016;11;11;12;3788;1
6586;1;5;9;0;12;137;295;0;75;2;0;1;0.0;2016;11;11;12;3791;1
8017;1;5;9;0;15;142;106;0;75;2;0;1;0.0;2016;11;11;12;3795;4
1748;1;5;9;0;15;129;295;0;75;2;0;1;0.0;2016;11;11;12;3812;3
7047;1;18;6;0;17;55;5;0;75;2;0;1;0.0;2016;11;11;12;3798;4
574;1;18;11;1;12;137;295;0;23;2;0;1;0.0;2016;11;11;12;3807;4
8343;1;5;1;2;12;124;295;0;23;2;0;1;0.0;2016;11;11;12;3809;3
698;1;5;1;1;11;138;295;0;75;4;0;1;0.0;2016;11;11;12;3790;1
1060;1;7;9;0;11;138;295;0;0;5;0;1;0.0;2016;11;11;12;3797;4
9204;1;5;9;0;11;138;295;0;23;4;0;1;0.0;2016;11;11;13;3817;0
7145;1;5;1;1;7;106;41;0;0;4;0;1;0.0;2016;11;11;12;3794;4
698;2;5;1;1;11;138;295;0;75;9;0;0;0.0;2016;11;11;12;3793;4
3274;1;5;9;0;21;39;295;0;23;7;0;1;0.0;2016;11;11;12;3811;3
895;1;8;6;0;18;61;295;4;3;1;1;1;0.0;2017;6;6;21;11042;1
1601;2;5;9;0;11;138;295;0;0;1;1;0;0.0;2017;6;6;21;11052;3
169;13;5;6;0;11;138;16;0;48;1;1;0;0.0;2017;6;6;21;11051;4
3924;2;5;1;1;11;138;295;0;16;1;1;0;0.0;2017;6;6;21;11046;4
7311;1;8;9;0;14;141;295;0;23;1;1;1;0.0;2017;6;6;21;11049;4
1756;1;5;1;1;11;138;14;0;0;1;1;1;0.0;2017;6;6;21;11048;4
23;1;3;1;1;15;56;119;0;28;2;0;1;0.0;2017;6;6;21;11054;3
1571;5;5;6;0;11;138;182;0;23;2;0;0;0.0;2017;6;6;21;11047;4
9058;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;6;6;22;11061;0
9651;1;18;6;0;11;138;172;0;23;3;0;1;0.0;2017;6;6;22;11059;2
5579;1;5;1;1;11;138;295;0;23;4;0;1;0.0;2017;6;6;21;11043;1
6385;4;5;6;0;11;138;10;0;48;4;0;0;0.0;2017;6;6;21;11045;4
4424;1;5;11;2;11;138;231;0;23;7;0;1;0.0;2017;6;6;21;11057;3
5025;1;5;6;0;11;138;257;0;48;8;0;1;0.0;2017;6;6;21;11056;3
9040;6;5;6;0;11;138;295;0;21;10;0;0;0.0;2017;6;6;21;11050;4
1079;2;5;6;0;11;138;228;0;48;12;0;0;0.0;2017;6;6;21;11055;3
9767;1;18;6;0;11;138;182;0;0;9;0;1;0.0;2017;6;6;22;11060;0
8542;4;5;6;0;11;138;10;0;48;14;0;0;0.0;2017;6;6;21;11053;3
4808;1;5;6;0;11;138;231;0;48;22;0;1;0.0;2017;6;6;21;11041;1
8542;5;5;6;0;11;138;10;0;48;38;0;0;25.9;2017;6;6;21;11058;3
8542;3;5;6;0;11;138;10;0;48;51;0;0;0.0;2017;6;6;21;11044;4
5824;1;5;9;0;6;21;295;0;23;1;1;1;0.0;2016;11;11;24;4379;0
6516;1;5;1;1;11;138;0;0;0;1;1;1;0.0;2016;11;11;23;4370;3
4307;1;9;9;2;12;137;146;0;23;1;1;1;0.0;2016;11;11;23;4355;4
3456;9;5;6;0;12;30;295;0;0;1;1;0;0.0;2016;11;11;23;4348;1
2550;1;5;6;0;11;138;148;0;0;1;1;1;0.0;2016;11;11;23;4356;4
2853;1;5;9;0;7;135;128;0;0;1;1;1;0.0;2016;11;11;24;4386;1
92;1;5;1;1;10;2;295;0;0;1;1;1;0.0;2016;11;11;23;4368;3
9263;1;8;9;0;12;59;295;0;23;1;1;1;0.0;2016;11;11;23;4350;4
877;1;9;9;0;21;90;295;0;23;1;1;1;0.0;2016;11;11;23;4345;1
8649;1;18;11;1;11;138;165;0;0;1;1;1;0.0;2016;11;11;24;4380;0
6566;194;5;6;0;11;138;172;0;0;1;1;0;0.0;2016;11;11;24;4374;2
6566;193;5;6;0;11;138;172;0;0;1;1;0;0.0;2016;11;11;24;4372;2
4768;10;5;9;0;11;138;295;0;0;1;1;0;0.0;2016;11;11;23;4357;4
402;1;5;6;0;15;101;295;0;23;1;1;1;0.0;2016;11;11;23;4343;1
8662;1;5;9;0;12;59;83;0;23;2;0;1;0.0;2016;11;11;23;4341;1
3721;1;5;9;0;6;127;295;0;23;2;0;1;0.0;2016;11;11;23;4342;1
6566;195;5;6;0;11;138;172;0;0;2;0;0;0.0;2016;11;11;24;4377;0
9266;1;18;11;1;12;137;147;0;0;2;0;1;0.0;2016;11;11;23;4349;1
3619;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2016;11;11;23;4366;3
144;1;8;9;0;11;138;295;0;23;3;0;1;0.0;2016;11;11;23;4353;4
4686;1;5;9;0;3;49;295;0;28;2;0;1;0.0;2016;11;11;23;4367;3
7090;1;5;5;0;21;39;295;4;3;2;0;1;0.0;2016;11;11;23;4369;3
6479;1;18;6;0;14;15;241;0;0;3;0;1;0.0;2016;11;11;24;4385;1
8023;1;5;6;0;11;138;295;0;48;5;0;1;0.0;2016;11;11;23;4371;3
1052;1;5;6;0;11;19;169;0;23;5;0;1;0.0;2016;11;11;23;4364;3
7348;1;5;5;0;11;138;245;0;48;5;0;1;0.0;2016;11;11;23;4362;3
9193;2;5;1;1;21;43;295;0;0;8;0;0;0.0;2016;11;11;23;4359;4
8763;4;5;5;0;11;138;182;0;48;21;0;0;16.78;2016;11;11;23;4363;3
4768;9;5;9;0;11;138;295;0;0;23;0;0;0.0;2016;11;11;23;4354;4
8085;1;5;9;0;3;83;295;0;75;1;1;1;0.0;2016;11;11;23;4360;4
7955;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;23;4351;4
8528;1;18;6;0;10;2;295;0;75;1;1;1;0.0;2016;11;11;24;4373;2
7691;1;5;9;0;15;56;295;0;75;1;1;1;0.0;2016;11;11;23;4344;1
3329;1;18;6;0;10;2;295;0;75;1;1;1;0.0;2016;11;11;23;4340;1
9849;1;18;6;0;15;142;106;0;75;1;1;1;0.0;2016;11;11;24;4384;1
9466;1;5;9;0;17;55;131;0;75;1;1;1;0.0;2016;11;11;23;4358;4
13;1;5;9;0;14;141;295;0;75;1;1;1;0.0;2016;11;11;24;4375;0
4757;1;5;9;0;15;142;75;0;75;1;1;1;0.0;2016;11;11;24;4381;0
6818;1;5;9;0;20;132;9;0;75;1;1;1;0.0;2016;11;11;24;4383;0
485;1;18;6;0;20;132;295;0;75;1;1;1;0.0;2016;11;11;23;4352;4
8124;1;18;6;0;15;142;109;0;75;2;0;1;0.0;2016;11;11;23;4346;1
3152;1;18;6;0;14;15;295;0;75;2;0;1;0.0;2016;11;11;23;4365;3
9598;1;18;6;0;20;132;295;0;75;2;0;1;0.0;2016;11;11;24;4382;0
67;1;18;6;0;15;142;0;0;75;2;0;1;0.0;2016;11;11;24;4376;0
7376;1;5;9;0;15;142;0;0;75;2;0;1;0.0;2016;11;11;23;4347;1
8595;3;5;9;0;15;142;106;0;75;2;0;0;0.0;2016;11;11;24;4378;0
1987;1;5;9;0;15;142;109;0;75;2;0;1;0.0;2016;11;11;23;4339;1
2381;1;5;9;0;1;5;259;0;75;4;0;1;0.0;2016;11;11;23;4361;3
5642;1;5;3;0;11;138;230;0;23;1;1;1;0.0;2017;5;5;1;9547;3
8943;1;5;6;0;21;90;295;0;23;1;1;1;0.0;2017;5;5;1;9529;1
3861;1;9;9;0;18;120;295;0;0;1;1;1;0.0;2017;5;5;2;9560;2
1346;1;5;9;0;14;15;295;0;23;1;1;1;0.0;2017;5;5;1;9540;4
4379;2;5;9;0;11;138;295;0;23;1;1;0;0.0;2017;5;5;1;9528;1
4978;2;5;11;1;11;138;231;0;23;1;1;0;0.0;2017;5;5;2;9563;0
94;2;5;6;0;11;138;182;0;0;1;1;0;0.0;2017;5;5;1;9537;4
6779;2;5;1;1;11;138;295;0;23;1;1;0;0.0;2017;5;5;2;9570;0
4060;4;18;11;1;7;102;283;0;0;1;1;0;0.0;2017;5;5;1;9530;1
3500;1;18;11;1;12;137;295;0;23;1;1;1;0.0;2017;5;5;1;9538;4
8416;2;5;1;1;12;137;295;0;23;1;1;0;0.0;2017;5;5;1;9539;4
6334;1;5;9;0;11;138;295;0;0;1;1;1;0.0;2017;5;5;1;9535;4
6642;1;5;11;1;11;138;230;0;0;1;1;1;0.0;2017;5;5;2;9564;0
6215;17;5;9;0;1;5;161;0;23;1;1;0;0.0;2017;5;5;2;9568;0
6215;16;5;9;0;1;5;161;0;23;1;1;0;0.0;2017;5;5;1;9532;1
4639;1;5;6;0;11;138;295;0;23;2;0;1;0.0;2017;5;5;2;9567;0
5396;1;5;5;0;11;138;257;0;0;2;0;1;0.0;2017;5;5;1;9544;4
3487;1;5;9;0;11;138;295;0;0;2;0;1;0.0;2017;5;5;1;9550;3
7111;1;5;6;0;11;138;295;0;23;2;0;1;0.0;2017;5;5;1;9542;4
1581;1;5;9;0;11;138;295;0;23;3;0;1;0.0;2017;5;5;1;9552;3
5157;2;5;5;0;11;138;257;0;0;4;0;0;0.0;2017;5;5;1;9554;3
2569;1;5;5;0;11;138;182;0;0;5;0;1;0.0;2017;5;5;1;9556;3
6396;4;5;5;0;11;138;257;0;21;6;0;0;0.0;2017;5;5;1;9545;4
8275;9;5;6;0;11;138;148;0;48;6;0;0;0.0;2017;5;5;1;9534;4
5977;1;18;11;1;21;90;295;0;23;8;0;1;0.0;2017;5;5;1;9553;3
2977;1;5;6;0;1;5;259;0;23;8;0;1;0.0;2017;5;5;1;9531;1
908;1;5;6;0;11;138;172;0;48;6;0;1;0.0;2017;5;5;1;9549;3
3576;1;5;6;0;11;138;182;0;0;11;0;1;0.0;2017;5;5;1;9533;1
9081;10;18;11;1;11;138;295;1;23;10;0;0;0.0;2017;5;5;2;9561;0
94;3;5;6;0;11;138;182;0;0;11;0;0;0.0;2017;5;5;1;9541;4
701;1;5;6;0;6;127;0;0;23;16;0;1;0.0;2017;5;5;2;9566;0
7924;1;5;6;0;11;138;172;0;48;16;0;1;0.0;2017;5;5;1;9557;3
94;4;5;6;0;11;138;182;0;0;24;0;0;55.96;2017;5;5;1;9546;3
9081;11;18;11;1;11;138;295;1;23;23;0;0;0.0;2017;5;5;2;9565;0
3267;3;18;11;1;11;138;295;0;0;54;0;0;0.0;2017;5;5;1;9558;3
9779;1;6;9;0;15;142;295;0;75;1;1;1;0.0;2017;5;5;1;9536;4
6376;1;9;9;0;6;63;295;0;75;1;1;1;0.0;2017;5;5;1;9543;4
691;1;18;6;0;7;102;295;0;75;1;1;1;0.0;2017;5;5;1;9548;3
3935;1;19;11;1;7;135;295;0;45;1;1;1;0.0;2017;5;5;2;9569;0
5306;1;19;11;1;12;137;295;0;70;1;1;1;0.0;2017;5;5;1;9551;3
2527;1;3;1;1;11;138;295;0;45;1;1;1;0.0;2017;5;5;2;9562;0
9888;1;19;11;1;20;60;265;0;45;1;1;1;0.0;2017;5;5;2;9559;2
6437;1;19;11;1;11;138;295;0;70;1;1;1;0.0;2017;5;5;1;9555;3
474;7;5;6;0;20;60;265;0;23;8;0;0;0.0;2017;6;6;11;10767;1
6853;1;5;6;0;11;138;295;0;0;1;1;1;0.0;2017;6;6;11;10782;4
841;3;5;1;1;17;55;25;0;23;2;0;0;0.0;2017;6;6;11;10773;1
18;2;5;9;0;17;55;175;0;23;2;0;0;0.0;2017;6;6;11;10765;1
6853;2;5;6;0;11;138;295;0;0;3;0;0;0.0;2017;6;6;11;10785;4
4665;1;5;1;1;17;55;0;0;23;3;0;1;0.0;2017;6;6;11;10769;1
3750;1;18;11;1;11;138;295;1;23;5;0;1;0.0;2017;6;6;12;10786;0
2965;5;5;6;0;20;132;295;4;3;5;0;0;0.0;2017;6;6;11;10778;4
7945;1;5;1;1;12;94;295;0;23;6;0;1;0.0;2017;6;6;11;10781;4
2965;4;5;6;0;20;132;295;4;3;5;0;0;0.0;2017;6;6;11;10777;4
2965;2;5;6;0;20;132;295;4;3;17;0;0;0.0;2017;6;6;11;10772;1
8098;2;5;6;0;11;138;206;0;0;29;0;0;24.27;2017;6;6;12;10790;0
12;1;5;9;0;6;119;246;0;23;1;1;1;0.0;2017;6;6;12;10789;0
3130;1;5;9;0;21;43;295;0;23;1;1;1;0.0;2017;6;6;11;10771;1
2201;1;9;9;0;21;43;295;0;23;1;1;1;0.0;2017;6;6;11;10775;4
4526;1;5;1;1;21;11;295;0;23;1;1;1;0.0;2017;6;6;11;10770;1
2151;1;5;1;1;6;63;166;0;23;1;1;1;0.0;2017;6;6;11;10780;4
939;1;18;11;1;21;125;295;0;23;1;1;1;0.0;2017;6;6;11;10766;1
4555;1;3;1;1;6;127;0;0;45;1;1;1;0.0;2017;6;6;11;10768;1
6238;1;5;5;0;11;138;295;0;0;1;1;1;0.0;2017;6;6;11;10783;4
2965;3;5;6;0;20;132;295;4;3;2;0;0;0.0;2017;6;6;11;10776;4
913;1;18;11;1;12;137;295;0;23;2;0;1;0.0;2017;6;6;11;10784;4
3750;2;18;11;1;11;138;295;0;23;1;1;0;0.0;2017;6;6;12;10787;0
74;1;18;11;1;11;138;148;0;23;1;1;1;0.0;2017;6;6;12;10788;0
2186;1;9;9;0;21;90;295;0;23;1;1;1;0.0;2017;6;6;11;10779;4
168;2;18;11;1;11;138;182;0;23;1;1;0;0.0;2017;6;6;11;10774;1
3726;1;5;1;1;17;55;57;0;23;1;1;1;0.0;2017;6;6;30;11297;1
5490;1;5;9;0;11;138;295;3;23;1;1;1;0.0;2017;6;6;30;11298;4
3013;1;5;6;0;18;120;295;0;23;1;1;1;0.0;2017;6;6;30;11292;1
1758;1;8;5;0;17;55;210;0;23;1;1;1;0.0;2017;6;6;30;11293;1
3961;1;5;6;0;14;15;295;0;23;1;1;1;0.0;2017;6;6;30;11305;3
8962;1;18;11;1;6;21;295;0;0;1;1;1;0.0;2017;6;6;30;11300;4
6326;2;5;9;0;7;53;295;0;23;1;1;0;0.0;2017;6;6;30;11296;1
198;1;18;11;1;11;138;295;1;23;1;1;1;0.0;2017;7;7;1;11318;0
8864;2;18;11;1;11;138;295;1;23;1;1;0;0.0;2017;7;7;1;11314;2
5339;1;5;9;0;11;138;295;1;23;1;1;1;0.0;2017;6;6;30;11307;3
500;1;8;5;0;12;35;295;4;3;1;1;1;0.0;2017;6;6;30;11294;1
6791;1;5;6;0;11;138;172;0;48;1;1;1;0.0;2017;6;6;30;11306;3
3154;1;18;6;0;11;138;295;0;0;1;1;1;0.0;2017;7;7;1;11321;0
8374;4;5;6;0;11;138;230;0;0;1;1;0;0.0;2017;6;6;30;11302;4
2939;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;6;6;30;11308;3
147;1;5;9;0;7;102;295;0;23;1;1;1;0.0;2017;6;6;30;11299;4
9490;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;6;6;30;11312;3
8180;1;5;1;1;14;3;295;0;23;1;1;1;0.0;2017;7;7;1;11319;0
8864;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;7;7;1;11313;2
7168;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;7;7;1;11316;2
6042;1;5;11;1;17;55;25;0;23;1;1;1;0.0;2017;6;6;30;11304;3
8624;1;5;9;0;20;110;295;0;23;1;1;1;0.0;2017;6;6;30;11291;1
3462;1;5;9;0;12;137;295;0;23;2;0;1;0.0;2017;6;6;30;11290;1
936;1;5;9;0;11;138;295;1;23;2;0;1;0.0;2017;7;7;1;11320;0
1143;1;5;9;0;11;138;295;0;23;2;0;1;0.0;2017;6;6;30;11311;3
1491;1;18;11;1;11;138;59;0;23;2;0;1;0.0;2017;6;6;30;11310;3
6047;1;18;11;1;11;138;231;0;23;3;0;1;0.0;2017;6;6;30;11309;3
1045;1;18;11;1;11;138;295;0;23;3;0;1;0.0;2017;7;7;1;11317;0
6313;1;5;9;0;11;138;295;0;23;4;0;1;0.0;2017;6;6;30;11303;3
11;1;20;11;1;17;55;295;0;23;5;0;1;0.0;2017;6;6;30;11301;4
1706;3;5;9;0;11;138;230;0;48;6;0;0;0.0;2017;7;7;1;11315;2
7494;1;5;1;1;1;5;259;0;23;7;0;1;0.0;2017;7;7;1;11322;0
9918;1;5;6;0;11;138;295;0;48;37;0;1;45.57;2017;7;7;1;11323;0
8493;1;5;1;2;14;15;295;0;75;1;1;1;0.0;2017;6;6;30;11295;1
1667;2;5;6;0;2;104;295;0;0;1;1;0;0.0;2016;12;12;13;5259;4
1509;1;9;9;0;1;5;259;0;23;1;1;1;0.0;2016;12;12;13;5236;1
6940;3;5;9;0;18;61;164;0;23;1;1;0;0.0;2016;12;12;13;5247;4
5726;1;5;6;0;11;138;172;0;0;1;1;1;0.0;2016;12;12;13;5268;3
152;1;5;6;0;17;55;295;0;23;1;1;1;0.0;2016;12;12;13;5257;4
2112;1;5;9;0;21;43;176;0;23;1;1;1;0.0;2016;12;12;13;5250;4
6940;4;5;9;0;18;61;164;0;23;1;1;0;0.0;2016;12;12;13;5256;4
920;1;5;1;1;18;120;152;0;23;1;1;1;0.0;2016;12;12;13;5238;1
3136;1;18;11;2;12;137;295;0;23;1;1;1;0.0;2016;12;12;13;5269;3
5887;1;5;9;0;18;61;164;0;5;1;1;1;0.0;2016;12;12;13;5244;4
1960;1;18;6;0;11;19;295;0;0;1;1;1;0.0;2016;12;12;13;5261;4
3837;1;18;11;2;12;137;295;0;23;1;1;1;0.0;2016;12;12;13;5253;4
9117;1;5;6;0;11;138;295;0;5;1;1;1;0.0;2016;12;12;14;5278;0
182;1;2;1;1;17;96;295;0;0;1;1;1;0.0;2016;12;12;13;5263;4
9821;1;5;1;1;7;53;42;0;0;1;1;1;0.0;2016;12;12;13;5242;1
8842;2;5;6;0;11;138;59;0;0;1;1;0;0.0;2016;12;12;13;5258;4
26;1;5;9;0;7;53;42;0;0;1;1;1;0.0;2016;12;12;13;5272;3
4285;1;5;9;0;12;30;295;0;23;1;1;1;0.0;2016;12;12;13;5271;3
3431;1;5;9;0;15;56;295;0;0;1;1;1;0.0;2016;12;12;14;5277;0
579;1;5;9;0;21;39;295;0;0;1;1;1;0.0;2016;12;12;13;5248;4
1667;3;5;6;0;2;104;295;0;0;2;0;0;0.0;2016;12;12;13;5266;3
5114;1;9;9;0;12;137;295;0;23;2;0;1;0.0;2016;12;12;13;5239;1
7337;3;5;6;0;11;138;257;0;0;2;0;0;0.0;2016;12;12;13;5274;3
120;1;19;11;1;11;138;295;0;0;2;0;1;0.0;2016;12;12;13;5249;4
8842;1;5;6;0;11;138;59;0;0;2;0;1;0.0;2016;12;12;13;5251;4
3504;1;5;6;0;11;138;257;0;23;4;0;1;0.0;2016;12;12;13;5260;4
9635;1;18;11;1;21;39;197;0;23;3;0;1;0.0;2016;12;12;13;5264;4
809;1;5;9;0;15;114;250;0;23;4;0;1;0.0;2016;12;12;13;5252;4
6007;2;5;5;0;11;138;129;0;0;4;0;0;0.0;2016;12;12;13;5275;3
185;1;5;9;0;11;138;172;0;48;5;0;1;0.0;2016;12;12;14;5280;0
5167;3;5;6;0;11;138;230;0;48;4;0;0;0.0;2016;12;12;14;5279;0
6007;1;5;5;0;11;138;129;0;0;6;0;1;0.0;2016;12;12;13;5262;4
849;1;5;3;0;11;138;60;0;0;5;0;1;0.0;2016;12;12;13;5265;3
70;2;5;3;0;11;138;172;3;23;7;0;0;0.0;2016;12;12;14;5281;1
8523;1;5;9;0;11;138;295;0;23;6;0;1;0.0;2016;12;12;13;5267;3
4635;1;5;5;0;11;138;230;0;48;11;0;1;0.0;2016;12;12;13;5270;3
9854;1;5;9;0;6;63;295;0;23;15;0;1;0.0;2016;12;12;13;5241;1
3029;1;5;6;0;11;138;236;0;23;23;0;1;0.0;2016;12;12;13;5235;1
5314;3;5;9;0;11;138;172;0;0;32;0;0;107.94;2016;12;12;13;5254;4
1010;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;12;12;13;5237;1
6278;1;5;9;0;4;65;295;0;75;1;1;1;0.0;2016;12;12;14;5282;1
9317;1;5;9;0;15;129;295;0;75;1;1;1;0.0;2016;12;12;13;5240;1
6603;1;5;1;1;20;68;295;0;75;1;1;1;0.0;2016;12;12;13;5243;1
7479;1;5;9;0;3;92;295;0;75;1;1;1;0.0;2016;12;12;13;5255;4
8621;1;16;0;1;15;129;295;0;75;1;1;1;0.0;2016;12;12;13;5246;4
4754;1;9;9;0;7;102;295;0;75;1;1;1;0.0;2016;12;12;13;5273;3
37;7;5;9;0;6;127;295;0;75;1;1;0;0.0;2016;12;12;13;5245;4
135;1;9;9;0;11;138;59;0;75;2;0;1;0.0;2016;12;12;13;5276;3
7590;1;5;6;0;11;138;236;0;23;1;1;1;0.0;2017;5;5;19;10109;3
561;1;5;9;0;12;137;295;0;23;1;1;1;0.0;2017;5;5;19;10097;4
8918;2;8;9;0;7;53;295;0;23;1;1;0;0.0;2017;5;5;19;10102;4
2981;1;18;11;1;11;138;230;0;0;1;1;1;0.0;2017;5;5;20;10110;2
2291;2;5;3;0;11;138;295;0;0;1;1;0;0.0;2017;5;5;19;10100;4
3660;1;5;9;0;12;137;295;0;0;1;1;1;0.0;2017;5;5;19;10101;4
8;1;5;5;0;11;138;257;0;48;1;1;1;0.0;2017;5;5;19;10103;3
9138;1;5;1;1;17;55;295;0;0;1;1;1;0.0;2017;5;5;19;10092;1
3034;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;5;5;19;10107;3
6230;1;18;6;0;12;137;147;0;23;1;1;1;0.0;2017;5;5;19;10096;4
3568;1;5;1;1;15;129;19;0;23;1;1;1;0.0;2017;5;5;19;10099;4
9661;10;5;3;0;11;138;295;0;48;1;1;0;0.0;2017;5;5;19;10106;3
2857;1;5;1;1;11;138;230;0;23;2;0;1;0.0;2017;5;5;20;10114;0
1972;1;5;9;0;11;138;295;0;0;3;0;1;0.0;2017;5;5;19;10104;3
181;1;5;6;0;11;138;172;0;48;3;0;1;0.0;2017;5;5;19;10108;3
8098;1;5;6;0;11;138;295;0;0;3;0;1;0.0;2017;5;5;20;10112;0
2442;1;18;11;1;11;138;295;0;23;2;0;1;0.0;2017;5;5;19;10093;1
1697;2;5;3;0;11;138;295;0;23;6;0;0;0.0;2017;5;5;20;10111;2
6749;1;5;6;0;11;138;230;0;23;6;0;1;0.0;2017;5;5;19;10098;4
5908;1;5;3;0;11;138;295;0;23;9;0;1;0.0;2017;5;5;20;10113;0
3367;3;5;6;0;21;90;295;0;0;12;0;0;0.0;2017;5;5;19;10095;4
9463;1;5;6;0;11;138;172;0;0;19;0;1;0.0;2017;5;5;19;10105;3
1053;1;7;9;0;11;138;295;0;23;18;0;1;0.0;2017;5;5;19;10094;1
8555;1;5;6;0;11;138;172;0;23;1;1;1;0.0;2017;1;1;12;6107;0
63;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;1;1;12;6109;0
3970;1;5;11;1;11;138;295;0;23;1;1;1;0.0;2017;1;1;11;6090;1
1300;1;5;6;0;11;138;59;0;0;1;1;1;0.0;2017;1;1;11;6096;4
6958;1;5;9;0;11;138;295;0;0;1;1;1;0.0;2017;1;1;11;6091;4
7874;1;18;11;1;20;136;295;0;23;1;1;1;0.0;2017;1;1;12;6116;0
4857;1;18;11;1;11;138;295;0;0;1;1;1;0.0;2017;1;1;11;6100;3
2419;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;1;1;12;6108;0
3983;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;1;1;11;6097;4
1385;1;5;6;0;11;138;295;0;23;1;1;1;0.0;2017;1;1;12;6112;0
5543;1;9;9;0;11;138;295;0;23;1;1;1;0.0;2017;1;1;11;6094;4
162;1;3;1;1;12;71;295;0;0;1;1;1;0.0;2017;1;1;11;6103;3
3302;1;5;11;1;11;138;295;0;0;1;1;1;0.0;2017;1;1;11;6104;3
3523;1;5;3;0;11;138;295;4;3;2;0;1;0.0;2017;1;1;11;6101;3
5636;1;5;9;0;21;39;295;0;5;1;1;1;0.0;2017;1;1;11;6089;1
4820;1;5;9;0;11;138;172;0;0;2;0;1;0.0;2017;1;1;11;6098;3
1595;1;16;0;1;5;66;295;0;0;2;0;1;0.0;2017;1;1;11;6105;3
8828;1;5;9;0;11;138;295;0;23;3;0;1;0.0;2017;1;1;11;6102;3
6685;3;18;11;1;11;138;295;0;0;3;0;0;0.0;2017;1;1;11;6095;4
3605;7;5;6;0;11;138;257;0;67;4;0;0;0.0;2017;1;1;12;6111;0
7505;1;5;9;0;15;142;295;0;23;2;0;1;0.0;2017;1;1;11;6092;4
4124;1;18;11;1;11;138;295;0;23;5;0;1;0.0;2017;1;1;11;6099;3
9496;1;5;6;0;11;138;182;0;23;6;0;1;0.0;2017;1;1;12;6110;0
8936;1;5;9;0;11;138;295;0;23;10;0;1;0.0;2017;1;1;11;6093;4
3964;1;5;9;0;11;138;295;0;23;17;0;1;0.0;2017;1;1;12;6114;0
8678;3;5;3;0;11;138;231;0;48;37;0;0;0.0;2017;1;1;12;6115;0
7187;1;8;9;0;12;38;295;0;75;1;1;1;0.0;2017;1;1;12;6117;0
69;1;5;9;0;18;61;295;0;75;1;1;1;0.0;2017;1;1;12;6106;2
